steamid,personaname,profileurl,time_created,country,state,city
76561197998342021,Geit,https://steamcommunity.com/id/Geity/,Fri May  2 18:20:03 2008,United Kingdom (Great Britain),Kent,Royal Tunbridge Wells
76561197998653180,AutumnWindz,https://steamcommunity.com/id/AutumnWindz/,,,,
76561197999644177,Cinnamon Ghoul,https://steamcommunity.com/id/elahti/,Wed Jul  2 18:02:03 2008,United States,California,
76561197999825207,MaxLebled,https://steamcommunity.com/id/MaxOfS2D/,Fri Jul 11 09:46:41 2008,France,Bretagne,Vannes
76561197999982261,CB,https://steamcommunity.com/profiles/76561197999982261/,Sat Jul 19 01:22:35 2008,,,
76561198000167056,Ikarrus,https://steamcommunity.com/id/icaruswong/,Sat Jul 26 01:47:25 2008,,,
76561198000175595,Binder,https://steamcommunity.com/id/BinderSlinger/,,,,
76561198000198761,smash.mn,https://steamcommunity.com/id/smashman2004/,Tue Jul 29 21:14:14 2008,United Kingdom (Great Britain),,
76561198000778598,>>--The Heartsman--->,https://steamcommunity.com/id/heartsman/,Sun Aug 24 12:30:15 2008,,,
76561198002118002,cappy,https://steamcommunity.com/id/iCappy/,Sat Oct 25 15:48:51 2008,Lithuania,Vilniaus Apskritis,Vilnius
76561198002524224,Battlesquawk,https://steamcommunity.com/id/Battlesquawk/,,,,
76561198002826921,HellJumper,https://steamcommunity.com/id/HellJumper777/,,,,
76561198004860018,.dop. Imhootep,https://steamcommunity.com/profiles/76561198004860018/,Sun Jan  4 21:07:43 2009,United States,California,Long Beach
76561198006562518,Le Merde,https://steamcommunity.com/id/igillespie/,Thu Feb 19 15:03:54 2009,,,
76561198006930795,Wyk,https://steamcommunity.com/id/wykrhm/,Thu Feb 26 15:49:15 2009,India,,
76561198007105082,Mister Royzo,https://steamcommunity.com/id/misterroyzo/,Sun Mar  1 02:14:32 2009,Netherlands,,
76561198007754155,[FAUCeT] Psychopath,https://steamcommunity.com/id/psychopath12/,Fri Mar 13 18:38:41 2009,United States,Illinois,Carol Stream
76561198009095613,TheTCBKing,https://steamcommunity.com/id/thetcbking/,Sat Apr 18 00:51:21 2009,United States,Washington,Seattle
76561198009246617,Vanaman,https://steamcommunity.com/profiles/76561198009246617/,Wed Apr 22 17:28:47 2009,United States,Washington,Seattle
76561198010062752,greuben ♥ 💕,https://steamcommunity.com/id/greuben/,Sun May 17 00:06:28 2009,,,
76561198010168695,Flanimal,https://steamcommunity.com/id/741mookie/,,,,
76561198011246300,lil_woodn_boy,https://steamcommunity.com/profiles/76561198011246300/,,,,
76561198011742416,Chedderly,https://steamcommunity.com/id/djedery/,Thu Jul  9 03:17:35 2009,United States,Washington,Seattle
76561198012882785,Shark Tree Studios,https://steamcommunity.com/id/sharktreestudios/,Mon Aug 17 23:55:45 2009,,,
76561198013560482,Gerre,https://steamcommunity.com/id/bramvangerrewey/,Wed Sep  9 12:58:01 2009,Belgium,,
76561198014254115,IceFrog,https://steamcommunity.com/id/icefrogdota/,,,,
76561198014273977,MeePwn,https://steamcommunity.com/profiles/76561198014273977/,Tue Oct  6 17:14:00 2009,,,
76561198015122013,[glu] Aeo,https://steamcommunity.com/id/Aeolynn/,Mon Nov  2 23:42:09 2009,United States,California,San Jose
76561198015234450,BenH,https://steamcommunity.com/id/BLHSNIPA/,Wed Nov  4 14:08:52 2009,United States,,
76561198026562132,pudge,https://steamcommunity.com/id/purgegamers/,Sat Jun 12 18:21:22 2010,,,
76561198026610207,The Ronin,https://steamcommunity.com/id/roninsmastermix/,Mon Jun 14 22:54:20 2010,Aruba,,
76561198027956837,TopCrab,https://steamcommunity.com/id/loopet/,Wed Jul 21 12:08:35 2010,,,
76561198031319803,@dpmlicious,https://steamcommunity.com/id/dpmlicious/,Sat Oct  2 09:24:47 2010,,,
76561198031708819,Primrose,https://steamcommunity.com/id/Primrosethegreat/,Sun Oct 10 12:56:31 2010,,,
76561198037225309,Eric,https://steamcommunity.com/id/supergimmaka/,Sun Jan 23 20:53:08 2011,United States,Washington,Everett
76561198037252562,Sarenya,https://steamcommunity.com/id/sarenya/,,,,
76561198039023394,Bruno,https://steamcommunity.com/id/zempit/,Sat Mar  5 19:45:56 2011,,,
76561198040984261,TripleRainboW,https://steamcommunity.com/profiles/76561198040984261/,,,,
76561198042468117,White Dragon,https://steamcommunity.com/id/luminous48/,Sat May 28 02:40:52 2011,,,
76561198042665686,krAnk0r,https://steamcommunity.com/id/krank0r/,,,,
76561198045945967,Danny89,https://steamcommunity.com/id/Danny89DotA/,,,,
76561198046379753,And,https://steamcommunity.com/profiles/76561198046379753/,,,,
76561198046983307,Nebu1a,https://steamcommunity.com/id/Nebu1a/,,,,
76561198047404672,Gunykin,https://steamcommunity.com/id/gunykin/,Mon Aug 22 13:10:26 2011,United States,Washington,Seattle
76561198050396055,Rikashiro,https://steamcommunity.com/id/rikashiro/,Tue Oct 11 23:37:49 2011,,,
76561198059223364,Blue,https://steamcommunity.com/id/eulb/,Tue Feb 21 17:11:29 2012,United States,,
76561198065538643,qqquentinj,https://steamcommunity.com/profiles/76561198065538643/,Mon Jun 18 14:06:15 2012,,,
76561198072330588,DanielJ,https://steamcommunity.com/id/ugg_boots/,,,,
76561198075069280,alex armstrong,https://steamcommunity.com/profiles/76561198075069280/,Sun Nov  4 04:25:31 2012,,,
76561198075307934,Janpeter,https://steamcommunity.com/profiles/76561198075307934/,,,,
76561198085350447,YOU ARE DED,https://steamcommunity.com/profiles/76561198085350447/,Sun Mar  3 13:17:47 2013,,,
76561198109901633,Mads,https://steamcommunity.com/profiles/76561198109901633/,Sat Oct  5 18:17:35 2013,,,
76561198113967572,naomi,https://steamcommunity.com/profiles/76561198113967572/,,,,
76561198119266856,DeathMetalCheddar,https://steamcommunity.com/profiles/76561198119266856/,Mon Dec 23 23:21:33 2013,,,
76561197960265731,EJ,https://steamcommunity.com/id/erikj/,Wed Sep 10 07:14:46 2003,United States,,
76561197960265738,Gregori,https://steamcommunity.com/id/greg/,Wed Sep 10 18:23:18 2003,United States,Washington,Seattle
76561197960265740,johnc,https://steamcommunity.com/id/johnc/,,,,
76561197960265747,LYNCHO,https://steamcommunity.com/id/scottlynch/,Wed Sep 10 20:49:05 2003,United States,Washington,
76561197960265749,EricS,https://steamcommunity.com/id/paintrain/,Wed Sep 10 21:29:16 2003,United States,Washington,Bellevue
76561197960268093,Voogru,https://steamcommunity.com/id/voogru/,Thu Sep 11 14:38:42 2003,United States,,
76561197960269040,driller,https://steamcommunity.com/id/driller/,,,,
76561197960270258,vuduuu,https://steamcommunity.com/id/vuduchild/,Fri Sep 12 02:43:30 2003,Australia,,
76561197960270457,DaAaVe,https://steamcommunity.com/id/johnsto/,Fri Sep 12 02:45:31 2003,United Kingdom (Great Britain),Greater London,
76561197960271661,OneLetter,https://steamcommunity.com/id/oneletter/,,,,
76561197960273963,KoolAidMan,https://steamcommunity.com/id/KoolAidMan/,Fri Sep 12 03:26:00 2003,United States,California,Los Angeles
76561197960274006,Don Juan Leon,https://steamcommunity.com/id/DonJuanLeon/,Fri Sep 12 03:25:20 2003,United States,Texas,San Antonio
76561197960274521,eMg enoryt *iBUYPOWER,https://steamcommunity.com/id/enoryt/,Fri Sep 12 03:31:04 2003,United States,California,
76561197960279106,ThriKreen,https://steamcommunity.com/id/thrikreen/,Fri Sep 12 04:06:22 2003,Canada,Ontario,Toronto
76561197960282696,Nexty,https://steamcommunity.com/id/nextwish/,,,,
76561197960282709,Dospac,https://steamcommunity.com/id/dospac/,Fri Sep 12 04:31:20 2003,United States,California,San Jose
76561197960299622,VomitGod,https://steamcommunity.com/id/vomitgod/,,,,
76561197960304647,sneak,https://steamcommunity.com/id/sneakycanuck/,Fri Sep 12 06:38:43 2003,Canada,Ontario,Toronto
76561197960317684,leogeo2,https://steamcommunity.com/id/leogeo2/,Fri Sep 12 07:43:31 2003,United States,New Jersey,
76561197960323774,Buck Sexington,https://steamcommunity.com/id/bucksexington/,,,,
76561197960333589,jturbonius,https://steamcommunity.com/id/lakren/,Fri Sep 12 08:51:12 2003,,,
76561197960359661,CptTrips,https://steamcommunity.com/id/cpttrips/,Fri Sep 12 10:36:36 2003,,,
76561197960389850,Mockery,https://steamcommunity.com/id/Mockery/,,,,
76561197960392503,[V101]lplasma,https://steamcommunity.com/profiles/76561197960392503/,,,,
76561197960411603,LD,https://steamcommunity.com/id/lddota/,,,,
76561197960423941,XPiñata,https://steamcommunity.com/id/ido/,,,,
76561197960434622,al,https://steamcommunity.com/id/afarnsworth/,Fri Sep 12 18:53:26 2003,United States,Washington,Bellevue
76561197960491601,Snuffles,https://steamcommunity.com/id/snuffles/,,,,
76561197960505737,[Alienware] Shrew`,https://steamcommunity.com/id/shrew/,Sat Sep 13 11:17:09 2003,,,
76561197960508417,KonG™,https://steamcommunity.com/id/derrickg/,Sat Sep 13 11:45:10 2003,United States,North Carolina,Raleigh
76561197960522471,Dr.Waffles,https://steamcommunity.com/id/DoctorWaffles/,,,,
76561197960529298,Flayra,https://steamcommunity.com/id/flayra/,Sat Sep 13 15:52:12 2003,United States,California,San Francisco
76561197960549564,Jelly,https://steamcommunity.com/profiles/76561197960549564/,Sat Sep 13 20:05:48 2003,United States,Washington,Bellevue
76561197960563532,Finol,https://steamcommunity.com/id/demomenz/,Sun Sep 14 00:39:02 2003,,,
76561197960568847,[TW]Yoshiro,https://steamcommunity.com/id/Yoshiro/,,,,
76561197960575737,BabelFish,https://steamcommunity.com/id/TheBabelFish/,,,,
76561197960691398,Fantus,https://steamcommunity.com/id/crazyinsanedan/,Mon Sep 15 00:34:17 2003,,,
76561197960789988,Smarmy,https://steamcommunity.com/id/Smarmy/,Mon Sep 15 22:58:01 2003,United States,Washington,Seattle
76561197960860649,Zoid,https://steamcommunity.com/id/zoid/,Tue Sep 16 17:02:10 2003,United States,California,Irvine
76561197960879472,[G]Astorax,https://steamcommunity.com/id/astorax/,Wed Sep 17 00:57:00 2003,United States,California,
76561197961004348,R!ghteous,https://steamcommunity.com/id/r1ghteous/,Thu Sep 18 15:47:00 2003,United States,Kansas,Wichita
76561197961016107,stultus,https://steamcommunity.com/id/stultus/,,,,
76561197961048326,Finnegan,https://steamcommunity.com/id/Finnegan/,Fri Sep 19 07:59:12 2003,United States,California,Foster City
76561197961301890,JasonM,https://steamcommunity.com/id/JasonM/,,,,
76561197961302949,apoc,https://steamcommunity.com/profiles/76561197961302949/,Tue Sep 23 14:01:46 2003,United States,Colorado,
76561197961456983,MoreCowbell,https://steamcommunity.com/id/dootman/,Fri Sep 26 23:49:51 2003,,,
76561197961493110,bbrraamm,https://steamcommunity.com/id/peris/,,,,
76561197961513395,dummy,https://steamcommunity.com/id/exdummy/,Sat Sep 27 21:12:07 2003,,,
76561197961567067,G-Mang,https://steamcommunity.com/id/g-mang/,Sun Sep 28 23:21:30 2003,United States,California,
76561197961635855,WIZARD BOSS,https://steamcommunity.com/profiles/76561197961635855/,,,,
76561197961697514,andyTHPS,https://steamcommunity.com/id/andythps/,Thu Oct  2 21:03:14 2003,United States,Texas,Houston
76561197961725694,A Seagull,https://steamcommunity.com/id/Seagull/,Fri Oct  3 17:20:54 2003,,,
76561197961903764,Colonel Christopher Blair,https://steamcommunity.com/id/solus/,Thu Oct  9 19:57:30 2003,Australia,Queensland,Brisbane
76561197961963491,ianskate,https://steamcommunity.com/id/ianskate/,Sat Oct 11 14:56:32 2003,,,
76561197961987005,AveryTingWong,https://steamcommunity.com/id/averytingwong/,Sun Oct 12 10:32:53 2003,United States,California,San Jose
76561197962095245,Abe,https://steamcommunity.com/id/Abe/,Thu Oct 16 18:54:22 2003,United States,Washington,Seattle
76561197962205142,Ix,https://steamcommunity.com/id/Scoob92660/,Tue Oct 21 17:35:53 2003,United States,California,
76561197962313932,Dave K,https://steamcommunity.com/id/them/,Sun Oct 26 02:07:13 2003,United States,Washington,Bellevue
76561197962413930,Plagman,https://steamcommunity.com/id/plagman/,Thu Oct 30 10:49:25 2003,United States,Washington,Seattle
76561197962783665,Mugsy,https://steamcommunity.com/id/mugsy/,,,,
76561197962833771,KellyT,https://steamcommunity.com/profiles/76561197962833771/,,,,
76561197962844216,JohnM,https://steamcommunity.com/id/JohnM/,,,,
76561197963562041,D3v0r,https://steamcommunity.com/id/S19U21P16E5R18/,Thu Dec 25 14:55:15 2003,Sweden,,
76561197963585314,malby,https://steamcommunity.com/id/malby/,Sat Dec 27 06:44:46 2003,Australia,Tasmania,Hobart
76561197963687679,[BIO]ThebigXer,https://steamcommunity.com/profiles/76561197963687679/,Thu Jan  1 19:42:31 2004,Canada,Alberta,Edmonton
76561197964094017,Morello,https://steamcommunity.com/id/alcoholocaust/,Sun Jan 25 00:05:27 2004,United States,California,Santa Monica
76561197964115159,Spanker,https://steamcommunity.com/profiles/76561197964115159/,Sun Jan 25 23:23:09 2004,United States,California,
76561197964165126,MrMooEar,https://steamcommunity.com/id/MrMooEar/,Thu Jan 29 03:13:34 2004,United States,Washington,Bellevue
76561197964770089,GonzoSpigot,https://steamcommunity.com/profiles/76561197964770089/,Mon Mar  1 16:55:49 2004,United States,California,
76561197964865846,crmbs,https://steamcommunity.com/id/hubris2k7/,Sat Mar  6 12:15:48 2004,United States,Virginia,Herndon
76561197965400579,BellowingSasquatch,https://steamcommunity.com/profiles/76561197965400579/,,,,
76561197965532939,McVee,https://steamcommunity.com/id/mcvee/,Sun Apr  4 08:27:50 2004,Japan,Tokyo,
76561197965576021,AOL_h4x0r_69,https://steamcommunity.com/id/tomservo/,Mon Apr  5 16:08:35 2004,United States,Utah,
76561197965640811,Fantom,https://steamcommunity.com/id/theghostwhowombles/,Thu Apr  8 09:13:20 2004,Australia,Victoria,
76561197965656609,Cyborgmatt,https://steamcommunity.com/id/cyborgmatt/,Thu Apr  8 19:56:50 2004,United Kingdom (Great Britain),,
76561197965686610,Spiraloid,https://steamcommunity.com/id/Spiraloid/,Fri Apr  9 22:18:18 2004,,,
76561197966056073,[r@ts]MeeB,https://steamcommunity.com/id/MeeB/,Fri Apr 23 15:53:53 2004,Germany,Nordrhein-Westfalen​,
76561197966089529,Sargonas,https://steamcommunity.com/id/sargonas42/,Sun Apr 25 01:07:26 2004,United States,California,Los Angeles
76561197966106312,cyzer,https://steamcommunity.com/id/cyzer/,Tue Apr 27 16:06:07 2004,Canada,Ontario,
76561197966109336,Diamonds,https://steamcommunity.com/id/Diamonds/,Tue Apr 27 20:10:01 2004,,,
76561197966589084,Lamprey,https://steamcommunity.com/id/Lamprey/,,,,
76561197966591880,Jake,https://steamcommunity.com/id/ja2ke/,Fri May 21 22:40:19 2004,,,
76561197966652320,PetMac,https://steamcommunity.com/id/peterm/,Tue May 25 09:53:10 2004,United Kingdom (Great Britain),"Edinburgh, City of",Edinburgh
76561197967027289,your mom,https://steamcommunity.com/profiles/76561197967027289/,Mon Jun 14 15:49:03 2004,,,
76561197967346751,Sunborn™,https://steamcommunity.com/id/Smogger/,,,,
76561197967377359,Hunny Boo Q,https://steamcommunity.com/id/TheQ/,,,,
76561197967454254,Pentadact,https://steamcommunity.com/id/pentadact/,Tue Jul 13 18:17:15 2004,United Kingdom (Great Britain),Bath and North East Somerset,Bath
76561197967649865,Zaun,https://steamcommunity.com/id/Zaun/,Thu Jul 22 21:18:27 2004,Canada,Ontario,Ottawa
76561197967757010,asdasdasdadasdasdasdasdasdasdasd,https://steamcommunity.com/profiles/76561197967757010/,,,,
76561197967823929,DblTap,https://steamcommunity.com/profiles/76561197967823929/,Sat Jul 31 03:49:25 2004,Australia,,
76561197968282875,Gautam ☁,https://steamcommunity.com/id/gautam/,Sun Aug 15 22:44:42 2004,United States,Washington,
76561197968304048,thekidd - looking for bunny ear,https://steamcommunity.com/id/thekidd142/,Thu Aug 19 03:04:51 2004,United States,,
76561197968343660,subacultcha,https://steamcommunity.com/id/subacultcha/,,,,
76561197968403639,jaeger›,https://steamcommunity.com/id/jaegerminor/,Fri Aug 20 19:13:24 2004,United States,Texas,Plano
76561197968411673,ChowYunCat,https://steamcommunity.com/profiles/76561197968411673/,,,,
76561197968452293,rocksockm,https://steamcommunity.com/id/rocksockm/,,,,
76561197968459473,Drunken F00l,https://steamcommunity.com/id/drunkenf00l/,Mon Aug 23 01:42:14 2004,United States,Washington,Kirkland
76561197968493120,Notch,https://steamcommunity.com/id/xnotch/,,,,
76561197968499581,SuperJeffb,https://steamcommunity.com/profiles/76561197968499581/,Tue Aug 24 19:54:15 2004,United States,Washington,Seattle
76561197968575517,Chet,https://steamcommunity.com/id/ChetFaliszek/,Sat Aug 28 03:14:34 2004,United States,Washington,Seattle
76561197968662512,Guthers,https://steamcommunity.com/id/guthers/,Fri Sep  3 00:20:10 2004,,,
76561197968887855,Sy,https://steamcommunity.com/id/cythe/,Fri Sep 10 20:05:48 2004,,,
76561197969013812,W/L/C - 7,https://steamcommunity.com/id/graeh/,Mon Sep 20 08:33:47 2004,Australia,New South Wales,Sydney
76561197969044631,Yz50,https://steamcommunity.com/id/Yz50/,,,,
76561197969204208,chrisremo,https://steamcommunity.com/id/chrisremo/,Wed Sep 29 16:50:41 2004,United States,California,San Francisco
76561197969221324,[APro] MadjackMcMad,https://steamcommunity.com/id/madjackmcmad/,Thu Sep 30 16:42:23 2004,United States,Washington,Seattle
76561197969266938,ChrisC,https://steamcommunity.com/profiles/76561197969266938/,Sat Oct  2 19:12:02 2004,United States,Washington,
76561197969363440,ScottD,https://steamcommunity.com/id/scottd/,,,,
76561197969363506,Frohman,https://steamcommunity.com/id/notmydesk/,Thu Oct  7 19:58:37 2004,United States,California,
76561197969389470,Portax,https://steamcommunity.com/id/portax/,Fri Oct  8 23:20:33 2004,United States,California,Los Angeles
76561197969400141,Grevenis,https://steamcommunity.com/profiles/76561197969400141/,Thu Oct  7 18:40:22 2004,,,
76561197969420896,mitty,https://steamcommunity.com/id/mitty/,Sat Oct  9 23:37:44 2004,,,
76561197969518075,Programmer Joe,https://steamcommunity.com/id/JoeLudwig/,Mon Oct 11 23:21:07 2004,United States,Washington,Seattle
76561197969593376,maldoror,https://steamcommunity.com/id/maldoror/,Sat Oct 16 01:07:05 2004,United States,,
76561197970125572,gs,https://steamcommunity.com/id/gs/,Sun Nov  7 01:28:10 2004,Australia,Victoria,Melbourne
76561197970166754,DaFox,https://steamcommunity.com/id/DaFox/,Mon Nov  8 23:38:08 2004,,,
